System,st_teff,st_teff_uerr,st_teff_lerr,Pflag,pl_projobliq,pl_projobliq_uerr,pl_projobliq_lerr,st_psi,st_psi_uerr,st_psi_lerr,Author_string,Ephemeris_reference,pl_letter,st_name,tic_id,pl_ratdor,pl_ratdor_uerr,pl_ratdor_lerr,pl_bmassj,pl_bmassj_uerr,pl_bmassj_lerr,pl_orbeccen,pl_orbeccen_uerr,pl_orbeccen_lerr,st_mass,st_mass_uerr,st_mass_lerr,st_radius,st_radius_uerr,st_radius_lerr,st_mratio,st_mratio_uerr,st_mratio_lerr,Binary,Ref_link,controversial,pl_projobliqabs,pl_projobliqabs_uerr,pl_projobliqabs_lerr
WASP-019,5460,90,90,n,15.0,11.0,11.0,-999.0,-999.0,-999.0,Albrecht_et_al._(2012),https://ui.adsabs.harvard.edu/abs/2012ApJ...757...18A/abstract,b,WASP-019,TIC 35516889,3.533,0.048,0.052,1.154,0.078,0.08,0.0126,0.014,0.0089,0.965,0.091,0.095,1.006,0.031,0.034,0.0011389094497902,7.698001480384901e-05,7.895386133728103e-05,0,[Albrecht_et_al._(2012)](https://ui.adsabs.harvard.edu/link_gateway/2012ApJ...757...18A/abstract),0,15.0,11.0,11.0
WASP-019,5460,90,90,n,1.0,1.2,1.2,-999.0,-999.0,-999.0,Tregloan-Reed_et_al._(2013),https://ui.adsabs.harvard.edu/abs/2013MNRAS.428.3671T/abstract,b,WASP-019,TIC 35516889,3.533,0.048,0.052,1.154,0.078,0.08,0.0126,0.014,0.0089,0.965,0.091,0.095,1.006,0.031,0.034,0.0011389094497902,7.698001480384901e-05,7.895386133728103e-05,0,[Tregloan-Reed_et_al._(2013)](https://ui.adsabs.harvard.edu/link_gateway/2013MNRAS.428.3671T/abstract),0,1.0,1.2,1.2
WASP-019,5460,90,90,y,-1.9,1.1,1.1,-999.0,-999.0,-999.0,Sedaghati_et_al._(2021),https://ui.adsabs.harvard.edu/abs/2021MNRAS.505..435S/abstract,b,WASP-019,TIC 35516889,3.533,0.048,0.052,1.154,0.078,0.08,0.0126,0.014,0.0089,0.965,0.091,0.095,1.006,0.031,0.034,0.0011389094497902,7.698001480384901e-05,7.895386133728103e-05,0,[Sedaghati_et_al._(2021)](https://ui.adsabs.harvard.edu/link_gateway/2021MNRAS.505..435S/abstract),0,1.8999999999999773,1.1,1.1
WASP-020,5987,20,20,y,12.7,4.2,4.2,-999.0,-999.0,-999.0,Anderson_et_al._(2015),https://ui.adsabs.harvard.edu/abs/2015A+A...575A..61A/abstract,b,WASP-020,TIC 211438925,9.28,0.23,0.23,0.311,0.017,0.017,0.0,,,1.2,0.041,0.041,1.392,0.044,0.044,0.0002468253968253,1.3492063492063494e-05,1.3492063492063494e-05,1,[Anderson_et_al._(2015)](https://ui.adsabs.harvard.edu/link_gateway/2015A+A...575A..61A/abstract),0,12.7,4.2,4.2
WASP-021,5924,55,55,y,8.0,26.0,27.0,-999.0,-999.0,-999.0,Chen_et_al._(2020),https://ui.adsabs.harvard.edu/abs/2020A+A...642A..54C/abstract,b,WASP-021,TIC 436478932,10.54,0.15,0.15,0.3,0.011,0.011,0.0,,,1.01,0.03,0.03,1.06,0.04,0.04,0.0002828854314002,1.0372465818010372e-05,1.0372465818010372e-05,0,[Chen_et_al._(2020)](https://ui.adsabs.harvard.edu/link_gateway/2020A+A...642A..54C/abstract),0,8.0,26.0,27.0
WASP-022,6153,46,46,y,22.0,16.0,16.0,-999.0,-999.0,-999.0,Anderson_et_al._(2011),https://ui.adsabs.harvard.edu/abs/2011A+A...534A..16A/abstract,b,WASP-022,TIC 257567854,8.94,0.85,0.85,0.67,0.19,0.19,0.02,0.01,0.01,1.46,0.63,0.63,1.24,0.13,0.13,0.0004370515329419,0.0001239399869536,0.0001239399869536,0,[Anderson_et_al._(2011)](https://ui.adsabs.harvard.edu/link_gateway/2011A+A...534A..16A/abstract),0,22.0,16.0,16.0
WASP-024,6107,77,77,y,-4.7,4.0,4.0,-999.0,-999.0,-999.0,Simpson_et_al._(2011),https://ui.adsabs.harvard.edu/abs/2011MNRAS.414.3023S/abstract,b,WASP-024,TIC 460396820,5.91,0.17,0.17,1.24,0.29,0.29,0.0,,,1.43,0.5,0.5,1.42,0.16,0.16,0.0008258408258408,0.0001931401931401,0.0001931401931401,1,[Simpson_et_al._(2011)](https://ui.adsabs.harvard.edu/link_gateway/2011MNRAS.414.3023S/abstract),0,4.699999999999989,4.0,4.0
WASP-024,6107,77,77,n,-5.8,4.1,4.1,-999.0,-999.0,-999.0,Smith_et_al._(2012),https://ui.adsabs.harvard.edu/abs/2012A+A...545A..93S/abstract,b,WASP-024,TIC 460396820,5.91,0.17,0.17,1.24,0.29,0.29,0.0,,,1.43,0.5,0.5,1.42,0.16,0.16,0.0008258408258408,0.0001931401931401,0.0001931401931401,1,[Smith_et_al._(2012)](https://ui.adsabs.harvard.edu/link_gateway/2012A+A...545A..93S/abstract),0,5.800000000000011,4.1,4.1
WASP-025,5736,35,35,y,14.6,6.7,6.7,-999.0,-999.0,-999.0,Brown_et_al._(2012),https://ui.adsabs.harvard.edu/abs/2012MNRAS.423.1503B/abstract,b,WASP-025,TIC 229047362,11.1,0.52,0.52,0.44,0.1,0.1,0.0,,,0.67,0.22,0.22,0.8,0.08,0.08,0.0006254442075337,0.0001421464108031,0.0001421464108031,0,[Brown_et_al._(2012)](https://ui.adsabs.harvard.edu/link_gateway/2012MNRAS.423.1503B/abstract),0,14.6,6.7,6.7
WASP-026,6015,55,55,n,-34.0,36.0,26.0,-999.0,-999.0,-999.0,Albrecht_et_al._(2012),https://ui.adsabs.harvard.edu/abs/2012ApJ...757...18A/abstract,b,WASP-026,TIC 32487566,6.43,0.31,0.31,0.85,0.23,0.23,0.0,,,1.12,0.03,0.03,1.284,0.035,0.035,0.0007227891156462,0.0001955782312925,0.0001955782312925,1,[Albrecht_et_al._(2012)](https://ui.adsabs.harvard.edu/link_gateway/2012ApJ...757...18A/abstract),0,34.0,26.0,36.0
WASP-026,6015,55,55,y,-16.0,14.0,10.0,-999.0,-999.0,-999.0,Knudstrup_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...690A.379K/abstract,b,WASP-026,TIC 32487566,6.43,0.31,0.31,0.85,0.23,0.23,0.0,,,1.12,0.03,0.03,1.284,0.035,0.035,0.0007227891156462,0.0001955782312925,0.0001955782312925,1,[Knudstrup_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...690A.379K/abstract),0,16.0,10.0,14.0
WASP-028,6084,45,45,y,8.0,18.0,18.0,-999.0,-999.0,-999.0,Anderson_et_al._(2015),https://ui.adsabs.harvard.edu/abs/2015A+A...575A..61A/abstract,b,WASP-028,TIC 398572544,8.62,0.1,0.1,0.889,0.058,0.058,0.0,,,0.993,0.067,0.067,1.083,0.025,0.025,0.0008526351124538,5.562748765165683e-05,5.562748765165683e-05,0,[Anderson_et_al._(2015)](https://ui.adsabs.harvard.edu/link_gateway/2015A+A...575A..61A/abstract),0,8.0,18.0,18.0
WASP-028,6084,45,45,n,6.0,17.0,17.0,-999.0,-999.0,-999.0,Mocnik_et_al._(2020),https://ui.adsabs.harvard.edu/abs/2020PASP..132a4401M/abstract,b,WASP-028,TIC 398572544,8.62,0.1,0.1,0.889,0.058,0.058,0.0,,,0.993,0.067,0.067,1.083,0.025,0.025,0.0008526351124538,5.562748765165683e-05,5.562748765165683e-05,0,[Mocnik_et_al._(2020)](https://ui.adsabs.harvard.edu/link_gateway/2020PASP..132a4401M/abstract),0,6.0,17.0,17.0
WASP-030,6208,85,85,y,-7.0,27.0,19.0,-999.0,-999.0,-999.0,Triaud_et_al._(2013),https://ui.adsabs.harvard.edu/abs/2013A+A...549A..18T/abstract,b,WASP-030,TIC 9725627,,,,,,,,,,,,,,,,,,,0,[Triaud_et_al._(2013)](https://ui.adsabs.harvard.edu/link_gateway/2013A+A...549A..18T/abstract),0,7.0,19.0,27.0
WASP-031,6175,70,70,y,2.8,3.1,3.1,-999.0,-999.0,-999.0,Brown_et_al._(2012),https://ui.adsabs.harvard.edu/abs/2012MNRAS.423.1503B/abstract,b,WASP-031,TIC 437248515,8.0,0.19,0.19,0.478,0.029,0.029,0.0,,,1.163,0.026,0.026,1.252,0.033,0.033,0.00039143430373,2.3748106293248167e-05,2.3748106293248167e-05,0,[Brown_et_al._(2012)](https://ui.adsabs.harvard.edu/link_gateway/2012MNRAS.423.1503B/abstract),0,2.8,3.1,3.1
WASP-031,6175,70,70,n,-6.0,6.0,6.0,-999.0,-999.0,-999.0,Albrecht_et_al._(2012),https://ui.adsabs.harvard.edu/abs/2012ApJ...757...18A/abstract,b,WASP-031,TIC 437248515,8.0,0.19,0.19,0.478,0.029,0.029,0.0,,,1.163,0.026,0.026,1.252,0.033,0.033,0.00039143430373,2.3748106293248167e-05,2.3748106293248167e-05,0,[Albrecht_et_al._(2012)](https://ui.adsabs.harvard.edu/link_gateway/2012ApJ...757...18A/abstract),0,6.0,6.0,6.0
WASP-032,6100,100,100,y,10.5,6.4,6.5,-999.0,-999.0,-999.0,Brown_et_al._(2012),https://ui.adsabs.harvard.edu/abs/2012ApJ...760..139B/abstract,b,WASP-032,TIC 427332229,7.72,0.25,0.25,2.63,0.82,0.82,0.0,,,0.72,0.34,0.34,0.95,0.15,0.15,0.0034788359788359,0.001084656084656,0.001084656084656,0,[Brown_et_al._(2012)](https://ui.adsabs.harvard.edu/link_gateway/2012ApJ...760..139B/abstract),0,10.5,6.4,6.5
WASP-032,6100,100,100,n,-2.0,17.0,19.0,11.0,14.0,14.0,Brothwell_et_al._(2014),https://ui.adsabs.harvard.edu/abs/2014MNRAS.440.3392B/abstract,b,WASP-032,TIC 427332229,7.72,0.25,0.25,2.63,0.82,0.82,0.0,,,0.72,0.34,0.34,0.95,0.15,0.15,0.0034788359788359,0.001084656084656,0.001084656084656,0,[Brothwell_et_al._(2014)](https://ui.adsabs.harvard.edu/link_gateway/2014MNRAS.440.3392B/abstract),0,2.0,19.0,17.0
WASP-033,7430,100,100,n,252.0,2.0,2.0,-999.0,-999.0,-999.0,Collier_Cameron_et_al._(2010),https://ui.adsabs.harvard.edu/abs/2010MNRAS.407..507C/abstract,b,WASP-033,TIC 129979528,3.571,0.01,0.01,2.093,0.139,0.139,0.0,,,1.495,0.031,0.031,1.444,0.034,0.034,0.0013333333333333,8.854913202739289e-05,8.854913202739289e-05,1,[Collier_Cameron_et_al._(2010)](https://ui.adsabs.harvard.edu/link_gateway/2010MNRAS.407..507C/abstract),0,108.0,2.0,2.0
WASP-033,7430,100,100,n,-110.06,0.4,0.27,-999.0,-999.0,-999.0,Johnson_et_al._(2015)_2008_data,https://ui.adsabs.harvard.edu/abs/2015ApJ...810L..23J/abstract,b,WASP-033,TIC 129979528,3.571,0.01,0.01,2.093,0.139,0.139,0.0,,,1.495,0.031,0.031,1.444,0.034,0.034,0.0013333333333333,8.854913202739289e-05,8.854913202739289e-05,1,[Johnson_et_al._(2015)_2008_data](https://ui.adsabs.harvard.edu/link_gateway/2015ApJ...810L..23J/abstract),0,110.06,0.27,0.4
WASP-033,7430,100,100,n,-112.93,0.23,0.22,-999.0,-999.0,-999.0,Johnson_et_al._(2015)_2014_data,https://ui.adsabs.harvard.edu/abs/2015ApJ...810L..23J/abstract,b,WASP-033,TIC 129979528,3.571,0.01,0.01,2.093,0.139,0.139,0.0,,,1.495,0.031,0.031,1.444,0.034,0.034,0.0013333333333333,8.854913202739289e-05,8.854913202739289e-05,1,[Johnson_et_al._(2015)_2014_data](https://ui.adsabs.harvard.edu/link_gateway/2015ApJ...810L..23J/abstract),0,112.93,0.22,0.23
WASP-033,7430,100,100,n,-999.0,-999.0,-999.0,99.0,5.0,4.0,Iorio_(2016)_2008_data,https://ui.adsabs.harvard.edu/abs/2016MNRAS.455..207I/abstract,b,WASP-033,TIC 129979528,3.571,0.01,0.01,2.093,0.139,0.139,0.0,,,1.495,0.031,0.031,1.444,0.034,0.034,0.0013333333333333,8.854913202739289e-05,8.854913202739289e-05,1,[Iorio_(2016)_2008_data](https://ui.adsabs.harvard.edu/link_gateway/2016MNRAS.455..207I/abstract),0,999.0,-999.0,-999.0
WASP-033,7430,100,100,n,-999.0,-999.0,-999.0,103.0,5.0,4.0,Iorio_(2016)_2014_data,https://ui.adsabs.harvard.edu/abs/2016MNRAS.455..207I/abstract,b,WASP-033,TIC 129979528,3.571,0.01,0.01,2.093,0.139,0.139,0.0,,,1.495,0.031,0.031,1.444,0.034,0.034,0.0013333333333333,8.854913202739289e-05,8.854913202739289e-05,1,[Iorio_(2016)_2014_data](https://ui.adsabs.harvard.edu/link_gateway/2016MNRAS.455..207I/abstract),0,999.0,-999.0,-999.0
WASP-033,7430,100,100,n,-111.28,0.47,0.48,-999.0,-999.0,-999.0,Watanabe_et_al._(2020)_2008_data,https://ui.adsabs.harvard.edu/abs/2020PASJ...72...19W/abstract,b,WASP-033,TIC 129979528,3.571,0.01,0.01,2.093,0.139,0.139,0.0,,,1.495,0.031,0.031,1.444,0.034,0.034,0.0013333333333333,8.854913202739289e-05,8.854913202739289e-05,1,[Watanabe_et_al._(2020)_2008_data](https://ui.adsabs.harvard.edu/link_gateway/2020PASJ...72...19W/abstract),0,111.28,0.48,0.47
WASP-033,7430,100,100,n,-114.01,0.22,0.2,-999.0,-999.0,-999.0,Watanabe_et_al._(2020)_2011_data,https://ui.adsabs.harvard.edu/abs/2020PASJ...72...19W/abstract,b,WASP-033,TIC 129979528,3.571,0.01,0.01,2.093,0.139,0.139,0.0,,,1.495,0.031,0.031,1.444,0.034,0.034,0.0013333333333333,8.854913202739289e-05,8.854913202739289e-05,1,[Watanabe_et_al._(2020)_2011_data](https://ui.adsabs.harvard.edu/link_gateway/2020PASJ...72...19W/abstract),0,114.00999999999999,0.2,0.22
WASP-033,7430,100,100,n,-112.91,0.24,0.24,-999.0,-999.0,-999.0,Watanabe_et_al._(2020)_2014_data,https://ui.adsabs.harvard.edu/abs/2020PASJ...72...19W/abstract,b,WASP-033,TIC 129979528,3.571,0.01,0.01,2.093,0.139,0.139,0.0,,,1.495,0.031,0.031,1.444,0.034,0.034,0.0013333333333333,8.854913202739289e-05,8.854913202739289e-05,1,[Watanabe_et_al._(2020)_2014_data](https://ui.adsabs.harvard.edu/link_gateway/2020PASJ...72...19W/abstract),0,112.91,0.24,0.24
WASP-033,7430,100,100,n,-109.29,0.2,0.17,-999.0,-999.0,-999.0,Cauley_et_al._(2021),https://ui.adsabs.harvard.edu/abs/2021AJ....161..152C/abstract,b,WASP-033,TIC 129979528,3.571,0.01,0.01,2.093,0.139,0.139,0.0,,,1.495,0.031,0.031,1.444,0.034,0.034,0.0013333333333333,8.854913202739289e-05,8.854913202739289e-05,1,[Cauley_et_al._(2021)](https://ui.adsabs.harvard.edu/link_gateway/2021AJ....161..152C/abstract),0,109.29000000000002,0.17,0.2
WASP-033,7430,100,100,n,-111.7,0.39,0.39,113.99,0.22,0.22,Borsa_et_al._(2021),https://ui.adsabs.harvard.edu/abs/2021A+A...653A.104B/abstract,b,WASP-033,TIC 129979528,3.571,0.01,0.01,2.093,0.139,0.139,0.0,,,1.495,0.031,0.031,1.444,0.034,0.034,0.0013333333333333,8.854913202739289e-05,8.854913202739289e-05,1,[Borsa_et_al._(2021)](https://ui.adsabs.harvard.edu/link_gateway/2021A+A...653A.104B/abstract),0,111.69999999999999,0.39,0.39
WASP-033,7430,100,100,y,-111.64,0.28,0.28,108.19,0.95,0.97,Watanabe_et_al._(2022),https://ui.adsabs.harvard.edu/abs/2022MNRAS.512.4404W/abstract,b,WASP-033,TIC 129979528,3.571,0.01,0.01,2.093,0.139,0.139,0.0,,,1.495,0.031,0.031,1.444,0.034,0.034,0.0013333333333333,8.854913202739289e-05,8.854913202739289e-05,1,[Watanabe_et_al._(2022)](https://ui.adsabs.harvard.edu/link_gateway/2022MNRAS.512.4404W/abstract),0,111.63999999999999,0.28,0.28
WASP-033,7430,100,100,n,-94.9,21.4,21.4,91.3,18.5,18.5,K&aacute;lm&aacute;n_et_al._(2022),https://ui.adsabs.harvard.edu/abs/2022A+A...660L...2K/abstract,b,WASP-033,TIC 129979528,3.571,0.01,0.01,2.093,0.139,0.139,0.0,,,1.495,0.031,0.031,1.444,0.034,0.034,0.0013333333333333,8.854913202739289e-05,8.854913202739289e-05,1,[K&aacute;lm&aacute;n_et_al._(2022)](https://ui.adsabs.harvard.edu/link_gateway/2022A+A...660L...2K/abstract),0,94.89999999999998,21.4,21.4
WASP-038,6436,60,60,n,15.0,33.0,43.0,-999.0,-999.0,-999.0,Simpson_et_al._(2011),https://ui.adsabs.harvard.edu/abs/2011MNRAS.414.3023S/abstract,b,WASP-038,TIC 318696424,12.11,0.27,0.27,3.44,0.36,0.36,0.03,0.0,0.0,1.76,0.28,0.28,1.52,0.07,0.07,0.0018614718614718,0.0001948051948051,0.0001948051948051,0,[Simpson_et_al._(2011)](https://ui.adsabs.harvard.edu/link_gateway/2011MNRAS.414.3023S/abstract),0,15.0,33.0,43.0
WASP-038,6436,60,60,y,7.5,4.7,6.1,-999.0,-999.0,-999.0,Brown_et_al._(2012),https://ui.adsabs.harvard.edu/abs/2012ApJ...760..139B/abstract,b,WASP-038,TIC 318696424,12.11,0.27,0.27,3.44,0.36,0.36,0.03,0.0,0.0,1.76,0.28,0.28,1.52,0.07,0.07,0.0018614718614718,0.0001948051948051,0.0001948051948051,0,[Brown_et_al._(2012)](https://ui.adsabs.harvard.edu/link_gateway/2012ApJ...760..139B/abstract),0,7.5,4.7,6.1
WASP-039,5485,50,50,y,0.0,11.0,11.0,-999.0,-999.0,-999.0,Mancini_et_al._(2018),https://ui.adsabs.harvard.edu/abs/2018A+A...613A..41M/abstract,b,WASP-039,TIC 181949561,11.39,0.012,0.012,0.28,0.03,0.03,0.0,,,0.93,0.03,0.03,0.918,0.022,0.019,0.0002867383512544,3.0721966205837174e-05,3.0721966205837174e-05,0,[Mancini_et_al._(2018)](https://ui.adsabs.harvard.edu/link_gateway/2018A+A...613A..41M/abstract),0,0.0,11.0,11.0
WASP-041,5546,33,33,n,29.0,10.0,14.0,-999.0,-999.0,-999.0,Neveu-VanMalle_et_al._(2016),https://ui.adsabs.harvard.edu/abs/2016A+A...586A..93N/abstract,b,WASP-041,TIC 398943781,9.96,0.42,0.42,0.85,0.11,0.11,0.0,,,0.81,0.15,0.15,0.83,0.04,0.04,0.0009994121105232,0.0001293356848912,0.0001293356848912,0,[Neveu-VanMalle_et_al._(2016)](https://ui.adsabs.harvard.edu/link_gateway/2016A+A...586A..93N/abstract),0,29.0,10.0,14.0
WASP-041,5546,33,33,y,6.0,11.0,11.0,-999.0,-999.0,-999.0,Southworth_et_al._(2016),https://ui.adsabs.harvard.edu/abs/2016MNRAS.457.4205S/abstract,b,WASP-041,TIC 398943781,9.96,0.42,0.42,0.85,0.11,0.11,0.0,,,0.81,0.15,0.15,0.83,0.04,0.04,0.0009994121105232,0.0001293356848912,0.0001293356848912,0,[Southworth_et_al._(2016)](https://ui.adsabs.harvard.edu/link_gateway/2016MNRAS.457.4205S/abstract),0,6.0,11.0,11.0
WASP-043,4240,30,20,y,3.5,6.8,6.8,0.0,20.0,0.0,Esposito_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017A+A...601A..53E/abstract,b,WASP-043,TIC 36734222,4.837,0.021,0.022,1.78,0.1,0.1,0.0,,,0.58,0.05,0.05,0.6,0.03,0.04,0.0029228243021346,0.0001642036124794,0.0001642036124794,0,[Esposito_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017A+A...601A..53E/abstract),0,3.5,6.8,6.8
WASP-047b,5576,67,67,y,0.0,24.0,24.0,-999.0,-999.0,-999.0,Sanchis-Ojeda_et_al._(2015),https://ui.adsabs.harvard.edu/abs/2015ApJ...812L..11S/abstract,b,WASP-047,TIC 102264230,9.7,0.04,0.04,1.1767356,0.05348798,0.05034163,0.0006,0.0005,0.0002,1.058,0.047,0.047,1.156,0.009,0.009,0.001059263300027,4.814833018273471e-05,4.531607705464038e-05,0,[Sanchis-Ojeda_et_al._(2015)](https://ui.adsabs.harvard.edu/link_gateway/2015ApJ...812L..11S/abstract),0,0.0,24.0,24.0
WASP-047b,5576,67,67,y,-999.0,-999.0,-999.0,29.0,11.0,13.0,Bourrier_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023A+A...669A..63B/abstract,b,WASP-047,TIC 102264230,9.7,0.04,0.04,1.1767356,0.05348798,0.05034163,0.0006,0.0005,0.0002,1.058,0.047,0.047,1.156,0.009,0.009,0.001059263300027,4.814833018273471e-05,4.531607705464038e-05,0,[Bourrier_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023A+A...669A..63B/abstract),0,999.0,-999.0,-999.0
WASP-048,6000,150,150,y,-4.0,4.0,4.0,-999.0,-999.0,-999.0,Zak_et_al._(2025),https://ui.adsabs.harvard.edu/abs/2025A+A...694A..91Z/abstract,b,WASP-048,TIC 284475976,4.25,0.18,0.18,0.8,0.23,0.23,0.0,,,0.88,0.36,0.36,1.58,0.21,0.21,0.0008658008658008,0.0002489177489177,0.0002489177489177,0,[Zak_et_al._(2025)](https://ui.adsabs.harvard.edu/link_gateway/2025A+A...694A..91Z/abstract),0,4.0,4.0,4.0
WASP-049,5600,150,150,y,54.0,79.0,58.0,-999.0,-999.0,-999.0,Wyttenbach_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017A+A...602A..36W/abstract,b,WASP-049,TIC 306362738,8.37,0.37,0.37,0.37,0.08,0.08,0.0,,,0.92,0.3,0.3,0.97,0.09,0.09,0.0003830227743271,8.281573498964803e-05,8.281573498964803e-05,1,[Wyttenbach_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017A+A...602A..36W/abstract),1,54.0,79.0,58.0
WASP-050,5518,42,42,y,-2.9,1.2,1.2,-999.0,-999.0,-999.0,Knudstrup_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...690A.379K/abstract,b,WASP-050,TIC 382391899,7.51,0.1,0.1,1.4688,0.092,0.092,0.009,0.011,0.006,0.93,0.07,0.07,0.84,0.03,0.03,0.0015041474654377,9.421402969790066e-05,9.421402969790066e-05,0,[Knudstrup_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...690A.379K/abstract),0,2.8999999999999773,1.2,1.2
WASP-052,5000,100,100,n,24.0,17.0,9.0,-999.0,-999.0,-999.0,H&eacute;brard_et_al._(2013),https://ui.adsabs.harvard.edu/abs/2013A+A...549A.134H/abstract,b,WASP-052,TIC 427685831,7.3801,0.1106,0.1073,0.46,0.02,0.02,0.0,,,0.87,0.03,0.03,0.79,0.02,0.02,0.000503557744937,2.1893814997263272e-05,2.1893814997263272e-05,0,[H&eacute;brard_et_al._(2013)](https://ui.adsabs.harvard.edu/link_gateway/2013A+A...549A.134H/abstract),0,24.0,17.0,9.0
WASP-052,5000,100,100,n,3.8,8.4,8.4,20.0,50.0,50.0,Mancini_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017MNRAS.465..843M/abstract,b,WASP-052,TIC 427685831,7.3801,0.1106,0.1073,0.46,0.02,0.02,0.0,,,0.87,0.03,0.03,0.79,0.02,0.02,0.000503557744937,2.1893814997263272e-05,2.1893814997263272e-05,0,[Mancini_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017MNRAS.465..843M/abstract),0,3.8,8.4,8.4
WASP-052,5000,100,100,n,1.1,1.1,1.1,-999.0,-999.0,-999.0,Chen_et_al._(2020),https://ui.adsabs.harvard.edu/abs/2020A+A...635A.171C/abstract,b,WASP-052,TIC 427685831,7.3801,0.1106,0.1073,0.46,0.02,0.02,0.0,,,0.87,0.03,0.03,0.79,0.02,0.02,0.000503557744937,2.1893814997263272e-05,2.1893814997263272e-05,0,[Chen_et_al._(2020)](https://ui.adsabs.harvard.edu/link_gateway/2020A+A...635A.171C/abstract),0,1.1,1.1,1.1
WASP-052,5000,100,100,y,0.6,0.93,0.94,-999.0,-999.0,-999.0,Cegla_et_al._(2023),https://ui.adsabs.harvard.edu/abs/2023A+A...674A.174C/abstract,b,WASP-052,TIC 427685831,7.3801,0.1106,0.1073,0.46,0.02,0.02,0.0,,,0.87,0.03,0.03,0.79,0.02,0.02,0.000503557744937,2.1893814997263272e-05,2.1893814997263272e-05,0,[Cegla_et_al._(2023)](https://ui.adsabs.harvard.edu/link_gateway/2023A+A...674A.174C/abstract),0,0.6,0.93,0.94
WASP-053,4950,60,60,y,-1.0,12.0,12.0,-999.0,-999.0,-999.0,Triaud_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017MNRAS.467.1714T/abstract,b,WASP-053,TIC 268766053,11.05,0.2,0.19,2.132,0.092,0.094,0.03,,,0.839,0.054,0.054,0.798,0.023,0.023,0.0024201146489585,0.000104432714683,0.0001067029910891,0,[Triaud_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017MNRAS.467.1714T/abstract),0,1.0,12.0,12.0
WASP-059,4650,150,150,n,16.0,18.0,16.0,-999.0,-999.0,-999.0,Knudstrup_et_al._(2024),https://ui.adsabs.harvard.edu/abs/2024A+A...690A.379K/abstract,b,WASP-059,TIC 91051152,24.39,1.926,1.663,0.863,0.045,0.045,0.1,0.042,0.042,0.719,0.035,0.035,0.61,0.04,0.04,0.0011431220610636,5.9606596463341945e-05,5.9606596463341945e-05,1,[Knudstrup_et_al._(2024)](https://ui.adsabs.harvard.edu/link_gateway/2024A+A...690A.379K/abstract),0,16.0,18.0,16.0
WASP-059,4650,150,150,y,-1.0,20.0,21.0,-999.0,-999.0,-999.0,Zak_et_al._(2025),https://ui.adsabs.harvard.edu/abs/2025A+A...694A..91Z/abstract,b,WASP-059,TIC 91051152,24.39,1.926,1.663,0.863,0.045,0.045,0.1,0.042,0.042,0.719,0.035,0.035,0.61,0.04,0.04,0.0011431220610636,5.9606596463341945e-05,5.9606596463341945e-05,1,[Zak_et_al._(2025)](https://ui.adsabs.harvard.edu/link_gateway/2025A+A...694A..91Z/abstract),0,1.0,21.0,20.0
WASP-060,6105,50,50,y,-129.0,17.0,17.0,-999.0,-999.0,-999.0,Mancini_et_al._(2018),https://ui.adsabs.harvard.edu/abs/2018A+A...613A..41M/abstract,b,WASP-060,TIC 288246496,10.04,1.16,1.16,0.55,0.19,0.19,0.0,,,1.19,0.61,0.61,1.17,0.15,0.15,0.0004401760704281,0.0001520608243297,0.0001520608243297,0,[Mancini_et_al._(2018)](https://ui.adsabs.harvard.edu/link_gateway/2018A+A...613A..41M/abstract),0,129.0,17.0,17.0
WASP-061,6250,150,150,y,4.0,17.1,18.4,-999.0,-999.0,-999.0,Brown_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B/abstract,b,WASP-061,TIC 13021029,,,,2.68,0.84,0.84,0.0,,,1.82,0.85,0.85,1.55,0.24,0.24,0.0014024071166928,0.0004395604395604,0.0004395604395604,0,[Brown_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017MNRAS.464..810B/abstract),0,4.0,17.1,18.4
WASP-062,6230,80,80,y,19.4,5.1,4.9,-999.0,-999.0,-999.0,Brown_et_al._(2017),https://ui.adsabs.harvard.edu/abs/2017MNRAS.464..810B/abstract,b,WASP-062,TIC 149603524,9.55,0.41,0.41,0.52,0.08,0.08,0.0,,,1.11,0.25,0.25,1.23,0.08,0.08,0.0004461604461604,6.864006864006864e-05,6.864006864006864e-05,0,[Brown_et_al._(2017)](https://ui.adsabs.harvard.edu/link_gateway/2017MNRAS.464..810B/abstract),0,19.4,5.1,4.9
